DATETIME,COUNTRY,EVENTS,ACTUAL,CONSENSUS,FORECAST,TIER
2025-02-20 08:30:00-05:00,US,Philadelphia Fed Manufacturing IndexFEB,,20,18,2.0
2025-02-20 08:30:00-05:00,US,Continuing Jobless ClaimsFEB/08,,1870K,1879.0K,3.0
2025-02-20 08:30:00-05:00,US,Philly Fed Prices PaidFEB,,,,3.0
2025-02-20 08:30:00-05:00,US,Philly Fed CAPEX IndexFEB,,,,3.0
2025-02-20 08:30:00-05:00,US,Philly Fed EmploymentFEB,,,,3.0
2025-02-20 08:30:00-05:00,US,Philly Fed New OrdersFEB,,,,3.0
2025-02-20 08:30:00-05:00,US,Jobless Claims 4-week AverageFEB/15,,,219.0K,3.0
2025-02-20 08:30:00-05:00,US,Philly Fed Business ConditionsFEB,,,,3.0
2025-02-20 08:30:00-05:00,CA,PPI MoMJAN,,0.8%,0.4%,3.0
2025-02-20 08:30:00-05:00,CA,PPI YoYJAN,,,4.3%,3.0
2025-02-20 08:30:00-05:00,CA,Raw Materials Prices MoMJAN,,2.4%,-0.2%,3.0
2025-02-20 08:30:00-05:00,CA,New Housing Price Index YoYJAN,,,0.2%,2.0
2025-02-20 08:30:00-05:00,CA,New Housing Price Index MoMJAN,,0.1%,0.0%,2.0
2025-02-20 08:30:00-05:00,CA,Raw Materials Prices YoYJAN,,,10.0%,3.0
2025-02-20 09:00:00-05:00,AR,Consumer ConfidenceFEB,,,48.2,3.0
2025-02-20 09:35:00-05:00,US,Fed Golsbee Speech,,,,2.0
2025-02-20 10:00:00-05:00,EA,Consumer Confidence FlashFEB,,-14,-14.4,2.0
2025-02-20 10:00:00-05:00,MX,Monetary Policy Meeting Minutes,,,,3.0
2025-02-20 10:00:00-05:00,US,CB Leading Index MoMJAN,,-0.1%,0%,3.0
2025-02-20 10:30:00-05:00,US,EIA Natural Gas Stocks ChangeFEB/14,,,,3.0
2025-02-20 11:00:00-05:00,DE,Bundesbank Nagel Speech,,,,3.0
2025-02-20 11:30:00-05:00,US,4-Week Bill Auction,,,,3.0
2025-02-20 11:30:00-05:00,US,8-Week Bill Auction,,,,3.0
2025-02-20 12:00:00-05:00,CA,2-Year Bond Auction,,,,3.0
2025-02-20 12:00:00-05:00,US,EIA Refinery Crude Runs ChangeFEB/14,,,,3.0
2025-02-20 12:00:00-05:00,US,EIA Heating Oil Stocks ChangeFEB/14,,,,3.0
2025-02-20 12:00:00-05:00,US,EIA Gasoline Production ChangeFEB/14,,,,3.0
2025-02-20 12:00:00-05:00,US,EIA Distillate Stocks ChangeFEB/14,,,,3.0
2025-02-20 12:00:00-05:00,US,EIA Distillate Fuel Production ChangeFEB/14,,,,3.0
2025-02-20 12:00:00-05:00,US,EIA Cushing Crude Oil Stocks ChangeFEB/14,,,,3.0
2025-02-20 12:00:00-05:00,US,EIA Crude Oil Imports ChangeFEB/14,,,,3.0
2025-02-20 12:00:00-05:00,US,30-Year Mortgage RateFEB/20,,,,3.0
2025-02-20 12:00:00-05:00,US,15-Year Mortgage RateFEB/20,,,,3.0
2025-02-20 12:00:00-05:00,US,Fed Musalem Speech,,,,2.0
2025-02-20 12:00:00-05:00,US,EIA Crude Oil Stocks ChangeFEB/14,,,,2.0
2025-02-20 12:00:00-05:00,US,EIA Gasoline Stocks ChangeFEB/14,,,,2.0
2025-02-20 12:05:00-05:00,US,Fed Musalem Speech,,,,2.0
2025-02-20 13:00:00-05:00,US,30-Year TIPS Auction,,,,3.0
2025-02-20 14:30:00-05:00,US,Fed Barr Speech,,,,2.0
2025-02-20 16:00:00-05:00,KR,Business ConfidenceFEB,,,65,2.0
2025-02-20 16:30:00-05:00,US,Fed Balance SheetFEB/19,,,,3.0
2025-02-20 17:00:00-05:00,AU,S&P Global Australia Manufacturing PMI FlashFEB,,,49.9,2.0
2025-02-20 17:00:00-05:00,AU,S&P Global Australia Composite PMI FlashFEB,,,50.6,3.0
2025-02-20 17:00:00-05:00,AU,S&P Global Australia Services PMI FlashFEB,,,51.3,2.0
2025-02-20 17:00:00-05:00,US,Fed Kugler Speech,,,,2.0
2025-02-20 18:00:00-05:00,JP,Reuters Tankan IndexFEB,,,3,3.0
2025-02-20 18:30:00-05:00,JP,Core Inflation Rate YoYJAN,,3.1%,3.2%,2.0
2025-02-20 18:30:00-05:00,JP,Inflation Rate YoYJAN,,,3.7%,1.0
2025-02-20 18:30:00-05:00,JP,Inflation Rate MoMJAN,,,0.2%,3.0
2025-02-20 18:30:00-05:00,JP,Inflation Rate Ex-Food and Energy YoYJAN,,,2.6%,3.0
2025-02-20 19:01:00-05:00,GB,Gfk Consumer ConfidenceFEB,,-22,-23,1.0
2025-02-20 19:30:00-05:00,JP,Jibun Bank Composite PMI FlashFEB,,,51.5,3.0
2025-02-20 19:30:00-05:00,JP,Jibun Bank Manufacturing PMI FlashFEB,,49,49.3,2.0
2025-02-20 19:30:00-05:00,JP,Jibun Bank Services PMI FlashFEB,,,52.2,2.0
2025-02-20 22:35:00-05:00,IN,M3 Money Supply YoYFEB/07,,,,3.0
2025-02-20 22:35:00-05:00,TR,Central Government DebtJAN,,,TRY 9.4T,3.0
2025-02-20 22:35:00-05:00,BR,10-Year NTN-F Auction,,,,3.0
2025-02-20 22:35:00-05:00,BR,2-Year LTN Auction,,,,3.0
2025-02-20 22:35:00-05:00,BR,6-Month LTN Auction,,,,3.0
2025-02-20 22:35:00-05:00,ES,Consumer ConfidenceJAN,,,85.5,3.0
2025-02-20 22:35:00-05:00,JP,3-Month Bill Auction,,,,3.0
2025-02-21 00:00:00-05:00,IN,HSBC Composite PMI FlashFEB,,,58.2,2.0
2025-02-21 00:00:00-05:00,IN,HSBC Manufacturing PMI FlashFEB,,,57.9,2.0
2025-02-21 00:00:00-05:00,IN,HSBC Services PMI FlashFEB,,,57.5,2.0
2025-02-21 02:00:00-05:00,GB,Retail Sales MoMJAN,,0.3%,0.2%,1.0
2025-02-21 02:00:00-05:00,GB,Public Sector Net Borrowing Ex BanksJAN,,£20B,£19.0B,3.0
2025-02-21 02:00:00-05:00,GB,Retail Sales YoYJAN,,0.6%,1.0%,2.0
2025-02-21 02:00:00-05:00,GB,Retail Sales ex Fuel YoYJAN,,0.5%,0.9%,3.0
2025-02-21 02:00:00-05:00,GB,Retail Sales ex Fuel MoMJAN,,0.9%,0.7%,3.0
2025-02-21 02:20:00-05:00,ID,Loan Growth YoYJAN,,,,3.0
2025-02-21 02:45:00-05:00,FR,Business ConfidenceFEB,,96,94,2.0
2025-02-21 02:45:00-05:00,FR,Business Climate IndicatorFEB,,,94,3.0
2025-02-21 03:00:00-05:00,TR,Tourist Arrivals YoYJAN,,,,3.0
2025-02-21 03:15:00-05:00,FR,HCOB Services PMI FlashFEB,,48.9,48.5,2.0
2025-02-21 03:15:00-05:00,FR,HCOB Composite PMI FlashFEB,,48,47.2,2.0
2025-02-21 03:15:00-05:00,FR,HCOB Manufacturing PMI FlashFEB,,45.5,45.4,2.0
2025-02-21 03:30:00-05:00,DE,HCOB Manufacturing PMI FlashFEB,,45.5,45.1,1.0
2025-02-21 03:30:00-05:00,DE,HCOB Services PMI FlashFEB,,52.5,51.9,2.0
2025-02-21 03:30:00-05:00,DE,HCOB Composite PMI FlashFEB,,50.8,50.1,2.0
2025-02-21 04:00:00-05:00,EA,HCOB Manufacturing PMI FlashFEB,,47,46.8,2.0
2025-02-21 04:00:00-05:00,IT,Inflation Rate YoY FinalJAN,,1.5%,1.5%,2.0
2025-02-21 04:00:00-05:00,IT,Harmonised Inflation Rate YoY FinalJAN,,1.7%,1.7%,3.0
2025-02-21 04:00:00-05:00,EA,HCOB Services PMI FlashFEB,,51.5,51.2,2.0
2025-02-21 04:00:00-05:00,IT,Harmonised Inflation Rate MoM FinalJAN,,-0.7%,-0.7%,3.0
2025-02-21 04:00:00-05:00,EA,HCOB Composite PMI FlashFEB,,50.5,50,2.0
2025-02-21 04:00:00-05:00,IT,Inflation Rate MoM FinalJAN,,0.6%,0.6%,2.0
2025-02-21 04:30:00-05:00,GB,S&P Global Manufacturing PMI FlashFEB,,48.4,48.5,1.0
2025-02-21 04:30:00-05:00,GB,S&P Global Services PMI FlashFEB,,50.8,51,1.0
2025-02-21 04:30:00-05:00,GB,S&P Global Composite PMI FlashFEB,,50.5,51,3.0
2025-02-21 06:00:00-05:00,GB,CBI Industrial Trends OrdersFEB,,,,2.0
2025-02-21 06:30:00-05:00,IN,Foreign Exchange ReservesFEB/14,,,,3.0
2025-02-21 06:30:00-05:00,IN,Monetary Policy Meeting Minutes,,,,2.0
2025-02-21 07:00:00-05:00,MX,Economic Activity YoYDEC,,0.3%,0.2%,3.0
2025-02-21 07:00:00-05:00,CN,FDI (YTD) YoYJAN,,,-18.0%,3.0
2025-02-21 07:00:00-05:00,MX,GDP Growth Rate YoY FinalQ4,,0.6%,0.6%,2.0
2025-02-21 07:00:00-05:00,MX,GDP Growth Rate QoQ FinalQ4,,-0.6%,-0.6%,2.0
2025-02-21 07:00:00-05:00,MX,Economic Activity MoMDEC,,-0.7%,-0.5%,3.0
2025-02-21 08:30:00-05:00,CA,Retail Sales MoM FinalDEC,,1.6%,1.6%,2.0
2025-02-21 08:30:00-05:00,CA,Retail Sales MoM PrelJAN,,,-0.3%,2.0
2025-02-21 08:30:00-05:00,CA,Retail Sales YoYDEC,,,0.5%,3.0
2025-02-21 08:30:00-05:00,CA,Retail Sales Ex Autos MoMDEC,,1.8%,1%,2.0
2025-02-21 09:30:00-05:00,EA,ECB Lane Speech,,,,3.0
2025-02-21 09:45:00-05:00,US,S&P Global Composite PMI FlashFEB,,,52.7,2.0
2025-02-21 09:45:00-05:00,US,S&P Global Manufacturing PMI FlashFEB,,51.5,51.3,2.0
2025-02-21 09:45:00-05:00,US,S&P Global Services PMI FlashFEB,,53,52.7,2.0
2025-02-21 10:00:00-05:00,US,Existing Home SalesJAN,,4.12M,4.16M,1.0
2025-02-21 10:00:00-05:00,US,Existing Home Sales MoMJAN,,,-1.7%,2.0
2025-02-21 10:00:00-05:00,US,Michigan Consumer Sentiment FinalFEB,,67.8,67.8,2.0
2025-02-21 10:00:00-05:00,US,Michigan 5 Year Inflation Expectations FinalFEB,,3.3%,3.3%,3.0
2025-02-21 10:00:00-05:00,US,Michigan Consumer Expectations FinalFEB,,67.3,67.3,3.0
2025-02-21 10:00:00-05:00,US,Michigan Current Conditions FinalFEB,,68.7,68.7,3.0
2025-02-21 10:00:00-05:00,US,Michigan Inflation Expectations FinalFEB,,4.3%,4.3%,3.0
2025-02-21 11:30:00-05:00,US,Fed Jefferson Speech,,,,2.0
2025-02-21 12:45:00-05:00,CA,BoC Gov Macklem Speech,,,,2.0
2025-02-21 13:00:00-05:00,US,Baker Hughes Oil Rig CountFEB/21,,,,3.0
2025-02-21 13:00:00-05:00,US,Baker Hughes Total Rigs CountFEB/21,,,,3.0
2025-02-21 13:00:00-05:00,CN,FDI (YTD) YoYJAN,,,-18.0%,3.0
2025-02-21 13:00:00-05:00,BR,Federal Tax RevenuesJAN,,,,3.0
2025-02-21 13:00:00-05:00,EU,European Commission Winter Forecasts,,,,3.0
2025-02-22 13:00:00-05:00,DE,Federal Election,,,,
2025-02-24 00:00:00-05:00,SG,Core Inflation Rate YoYJAN,,,2.0%,3.0
2025-02-24 00:00:00-05:00,SG,Inflation Rate MoMJAN,,,-0.1%,3.0
2025-02-24 00:00:00-05:00,SG,Inflation Rate YoYJAN,,,2.1%,3.0
2025-02-24 00:00:00-05:00,KR,5-Year KTB Auction,,,,3.0
2025-02-24 02:00:00-05:00,TR,Capacity UtilizationFEB,,,74.7%,3.0
2025-02-24 02:00:00-05:00,TR,Business ConfidenceFEB,,,100.4,2.0
2025-02-24 04:00:00-05:00,DE,Ifo Current ConditionsFEB,,,85.1,3.0
2025-02-24 04:00:00-05:00,DE,Ifo Business ClimateFEB,,,84,1.0
2025-02-24 04:00:00-05:00,DE,Ifo ExpectationsFEB,,,83,3.0
2025-02-24 05:00:00-05:00,EA,Core Inflation Rate YoY FinalJAN,,2.7%,2.7%,3.0
2025-02-24 05:00:00-05:00,EA,CPI FinalJAN,,126.71,126.71,3.0
2025-02-24 05:00:00-05:00,EA,Inflation Rate YoY FinalJAN,,2.5%,2.5%,2.0
2025-02-24 05:00:00-05:00,EA,Inflation Rate MoM FinalJAN,,-0.3%,-0.3%,3.0
2025-02-24 05:30:00-05:00,DE,9-Month Bubill Auction,,,,3.0
2025-02-24 05:30:00-05:00,DE,3-Month Bubill Auction,,,,3.0
2025-02-24 05:45:00-05:00,EU,EU Bond Auction,,,,3.0
2025-02-24 06:00:00-05:00,BR,FGV Consumer ConfidenceFEB,,,,3.0
2025-02-24 07:00:00-05:00,MX,Mid-month Inflation Rate YoYFEB,,,,3.0
2025-02-24 07:00:00-05:00,MX,Mid-month Core Inflation Rate YoYFEB,,,,3.0
2025-02-24 07:00:00-05:00,MX,Mid-month Core Inflation Rate MoMFEB,,,,3.0
2025-02-24 07:00:00-05:00,MX,Mid-month Inflation Rate MoMFEB,,,,3.0
2025-02-24 08:15:00-05:00,CA,BoC Gravelle Speech,,,,2.0
2025-02-24 08:30:00-05:00,US,Chicago Fed National Activity IndexJAN,,,0.21,2.0
2025-02-24 09:00:00-05:00,FR,12-Month BTF Auction,,,,3.0
2025-02-24 09:00:00-05:00,FR,3-Month BTF Auction,,,,3.0
2025-02-24 09:00:00-05:00,FR,6-Month BTF Auction,,,,3.0
2025-02-24 10:30:00-05:00,US,Dallas Fed Manufacturing IndexFEB,,,18,2.0
2025-02-24 11:30:00-05:00,US,6-Month Bill Auction,,,,3.0
2025-02-24 11:30:00-05:00,US,3-Month Bill Auction,,,,3.0
2025-02-24 13:00:00-05:00,US,2-Year Note Auction,,,,3.0
2025-02-24 20:00:00-05:00,KR,Interest Rate Decision,,,2.75%,2.0
2025-02-24 20:00:00-05:00,BR,BCB Focus Market Readout,,,,2.0
2025-02-25 00:00:00-05:00,SG,MAS 4-Week Bill Auction,,,,3.0
2025-02-25 00:00:00-05:00,SG,MAS 12-Week Bill Auction,,,,3.0
2025-02-25 00:00:00-05:00,KR,20-Year KTB Auction,,,,3.0
2025-02-25 01:00:00-05:00,SA,Balance of TradeDEC,,,SAR 34B,3.0
2025-02-25 01:00:00-05:00,SA,ImportsDEC,,,SAR 60.5B,3.0
2025-02-25 01:00:00-05:00,SA,ExportsDEC,,,SAR 94.5B,3.0
2025-02-25 02:00:00-05:00,DE,GDP Growth Rate YoY FinalQ4,,-0.2%,-0.2%,2.0
2025-02-25 02:00:00-05:00,ZA,Leading Business Cycle Indicator MoMDEC,,,0.3%,3.0
2025-02-25 02:00:00-05:00,EU,New Car Registrations YoYJAN,,,-4.4%,2.0
2025-02-25 02:00:00-05:00,DE,GDP Growth Rate QoQ FinalQ4,,-0.2%,-0.2%,2.0
2025-02-25 05:10:00-05:00,IT,2-Year BTP Short Term Auction,,,,3.0
2025-02-25 05:10:00-05:00,IT,BTP€i Auction,,,,3.0
2025-02-25 05:30:00-05:00,DE,Bund/g Auction,,,,3.0
2025-02-25 05:30:00-05:00,DE,30-Year Bund/g Auction,,,,3.0
2025-02-25 06:00:00-05:00,GB,CBI Distributive TradesFEB,,,-28,2.0
2025-02-25 07:00:00-05:00,BR,IPCA mid-month CPI MoMFEB,,,,3.0
2025-02-25 07:00:00-05:00,BR,IPCA mid-month CPI YoYFEB,,,,3.0
2025-02-25 08:30:00-05:00,CA,Manufacturing Sales MoM PrelJAN,,,,3.0
2025-02-25 08:55:00-05:00,US,Redbook YoYFEB/22,,,,3.0
2025-02-25 09:00:00-05:00,US,S&P/Case-Shiller Home Price YoYDEC,,,4.2%,2.0
2025-02-25 09:00:00-05:00,US,House Price Index MoMDEC,,,0.2%,3.0
2025-02-25 09:00:00-05:00,US,S&P/Case-Shiller Home Price MoMDEC,,,0.0%,3.0
2025-02-25 09:00:00-05:00,US,House Price IndexDEC,,,434.3,3.0
2025-02-25 09:00:00-05:00,US,House Price Index YoYDEC,,,4.1%,3.0
2025-02-25 10:00:00-05:00,US,Richmond Fed Manufacturing Shipments IndexFEB,,,-4,3.0
2025-02-25 10:00:00-05:00,US,CB Consumer ConfidenceFEB,,,103,2.0
2025-02-25 10:00:00-05:00,US,Richmond Fed Manufacturing IndexFEB,,,-1,3.0
2025-02-25 10:00:00-05:00,MX,Current AccountQ4,,,$ 7500M,3.0
2025-02-25 10:00:00-05:00,US,Richmond Fed Services Revenues IndexFEB,,,7,3.0
2025-02-25 10:30:00-05:00,US,Dallas Fed Services IndexFEB,,,9,3.0
2025-02-25 10:30:00-05:00,US,Dallas Fed Services Revenues IndexFEB,,,7,3.0
2025-02-25 13:00:00-05:00,US,5-Year Note Auction,,,,3.0
2025-02-25 13:00:00-05:00,US,Money SupplyJAN,,,,3.0
2025-02-25 14:00:00-05:00,AR,Economic Activity YoYDEC,,,-1.0%,3.0
2025-02-25 16:30:00-05:00,US,API Crude Oil Stock ChangeFEB/21,,,,2.0
2025-02-25 19:30:00-05:00,AU,Construction Work Done QoQQ4,,,0.6%,2.0
2025-02-25 19:30:00-05:00,AU,Monthly CPI IndicatorJAN,,,2.6%,2.0
2025-02-25 19:30:00-05:00,EA,Negotiated Wage GrowthQ4,,,5.1%,2.0
2025-02-26 00:00:00-05:00,JP,Coincident Index FinalDEC,,,116.8,3.0
2025-02-26 00:00:00-05:00,SG,Industrial Production MoMJAN,,,0.4%,3.0
2025-02-26 00:00:00-05:00,SG,10-Year Bond Auction,,,,3.0
2025-02-26 00:00:00-05:00,JP,Leading Economic Index FinalDEC,,,108.9,3.0
2025-02-26 00:00:00-05:00,SG,Industrial Production YoYJAN,,,8.9%,3.0
2025-02-26 02:00:00-05:00,DE,GfK Consumer ConfidenceMAR,,,-23,1.0
2025-02-26 02:45:00-05:00,FR,Consumer ConfidenceFEB,,,91,2.0
2025-02-26 03:00:00-05:00,ES,PPI YoYJAN,,,2.7%,3.0
2025-02-26 03:00:00-05:00,ZA,Core Inflation Rate YoYJAN,,,3.6%,3.0
2025-02-26 03:00:00-05:00,ZA,Core Inflation Rate MoMJAN,,,0.1%,3.0
2025-02-26 03:00:00-05:00,ZA,Inflation Rate YoYJAN,,,3.2%,2.0
2025-02-26 03:00:00-05:00,ZA,Inflation Rate MoMJAN,,,0.1%,2.0
2025-02-26 05:10:00-05:00,IT,6-Month BOT Auction,,,,3.0
2025-02-26 05:30:00-05:00,DE,15-Year Bund Auction,,,,3.0
2025-02-26 05:30:00-05:00,RU,Summary of the Key Rate Discussion,,,,3.0
2025-02-26 07:00:00-05:00,US,MBA Purchase IndexFEB/21,,,,3.0
2025-02-26 07:00:00-05:00,US,MBA Mortgage Refinance IndexFEB/21,,,,3.0
2025-02-26 07:00:00-05:00,US,MBA Mortgage Market IndexFEB/21,,,,3.0
2025-02-26 07:00:00-05:00,US,MBA Mortgage ApplicationsFEB/21,,,,3.0
2025-02-26 07:00:00-05:00,US,MBA 30-Year Mortgage RateFEB/21,,,,2.0
2025-02-26 08:30:00-05:00,CA,Wholesale Sales MoM PrelJAN,,,-0.3%,3.0
2025-02-26 08:30:00-05:00,US,Building Permits FinalJAN,,,,3.0
2025-02-26 08:30:00-05:00,US,Building Permits MoM FinalJAN,,,,3.0
2025-02-26 10:00:00-05:00,US,New Home Sales MoMJAN,,,-2.6%,2.0
2025-02-26 10:00:00-05:00,US,New Home SalesJAN,,,0.68M,2.0
2025-02-26 10:00:00-05:00,US,Building Permits FinalJAN,,,,2.0
2025-02-26 10:00:00-05:00,US,Building Permits MoM FinalJAN,,,,2.0
2025-02-26 10:30:00-05:00,US,EIA Distillate Fuel Production ChangeFEB/21,,,,3.0
2025-02-26 10:30:00-05:00,US,EIA Crude Oil Imports ChangeFEB/21,,,,3.0
2025-02-26 10:30:00-05:00,US,EIA Cushing Crude Oil Stocks ChangeFEB/21,,,,3.0
2025-02-26 10:30:00-05:00,US,EIA Crude Oil Stocks ChangeFEB/21,,,,2.0
2025-02-26 10:30:00-05:00,US,EIA Distillate Stocks ChangeFEB/21,,,,3.0
2025-02-26 10:30:00-05:00,US,EIA Gasoline Production ChangeFEB/21,,,,3.0
2025-02-26 10:30:00-05:00,US,EIA Gasoline Stocks ChangeFEB/21,,,,2.0
2025-02-26 10:30:00-05:00,US,EIA Refinery Crude Runs ChangeFEB/21,,,,3.0
2025-02-26 10:30:00-05:00,US,EIA Heating Oil Stocks ChangeFEB/21,,,,3.0
2025-02-26 11:00:00-05:00,RU,Industrial Production YoYJAN,,,3.7%,3.0
2025-02-26 11:30:00-05:00,US,17-Week Bill Auction,,,,3.0
2025-02-26 11:30:00-05:00,US,Building Permits MoM FinalJAN,,,,3.0
2025-02-26 11:30:00-05:00,US,Building Permits FinalJAN,,,,3.0
2025-02-26 12:00:00-05:00,US,Fed Bostic Speech,,,,2.0
2025-02-26 12:00:00-05:00,US,Building Permits FinalJAN,,,,2.0
2025-02-26 12:00:00-05:00,US,Building Permits MoM FinalJAN,,,,2.0
2025-02-26 13:00:00-05:00,US,2-Year FRN Auction,,,,3.0
2025-02-26 13:00:00-05:00,US,7-Year Note Auction,,,,3.0
2025-02-26 13:00:00-05:00,US,Building Permits FinalJAN,,1.483M,1.483M,3.0
2025-02-26 13:00:00-05:00,US,Building Permits MoM FinalJAN,,,0.1%,3.0
2025-02-26 14:00:00-05:00,US,Building Permits FinalJAN,,,,3.0
2025-02-26 14:00:00-05:00,US,Building Permits MoM FinalJAN,,,,3.0
2025-02-26 14:00:00-05:00,AR,Retail Sales YoYDEC,,,110.0%,3.0
2025-02-26 19:01:00-05:00,US,Building Permits FinalJAN,,,,3.0
2025-02-26 19:01:00-05:00,US,Building Permits MoM FinalJAN,,,,3.0
2025-02-26 19:01:00-05:00,GB,Car Production YoYJAN,,,-20.0%,3.0
2025-02-26 19:30:00-05:00,AU,Private Capital Expenditure QoQQ4,,,0.6%,3.0
2025-02-26 19:30:00-05:00,US,Building Permits FinalJAN,,,,3.0
2025-02-26 19:30:00-05:00,AU,Plant Machinery Capital Expenditure QoQQ4,,,1.2%,3.0
2025-02-26 19:30:00-05:00,US,Building Permits MoM FinalJAN,,,,3.0
2025-02-26 19:30:00-05:00,AU,Building Capital Expenditure QoQQ4,,,1.3%,3.0
2025-02-26 22:35:00-05:00,JP,2-Year JGB Auction,,,,3.0
2025-02-26 22:35:00-05:00,US,Building Permits FinalJAN,,,,3.0
2025-02-26 22:35:00-05:00,US,Building Permits MoM FinalJAN,,,,3.0
2025-02-27 00:00:00-05:00,SG,6-Month T-Bill Auction,,,,3.0
2025-02-27 02:00:00-05:00,TR,Balance of Trade FinalJAN,,,$-7.7B,2.0
2025-02-27 02:00:00-05:00,TR,Economic Confidence IndexFEB,,,101,3.0
2025-02-27 02:00:00-05:00,TR,Exports FinalJAN,,$21.2B,$21.2B,3.0
2025-02-27 02:00:00-05:00,TR,Imports FinalJAN,,,$28.8B,3.0
2025-02-27 02:45:00-05:00,FR,PPI MoMJAN,,,0.4%,3.0
2025-02-27 02:45:00-05:00,FR,PPI YoYJAN,,,-2.4%,3.0
2025-02-27 03:00:00-05:00,ES,Core Inflation Rate YoY PrelFEB,,,,3.0
2025-02-27 03:00:00-05:00,ES,Harmonised Inflation Rate YoY PrelFEB,,,,3.0
2025-02-27 03:00:00-05:00,ES,Inflation Rate YoY PrelFEB,,,,2.0
2025-02-27 03:00:00-05:00,ES,Harmonised Inflation Rate MoM PrelFEB,,,,3.0
2025-02-27 03:00:00-05:00,ES,Inflation Rate MoM PrelFEB,,,,2.0
2025-02-27 04:00:00-05:00,EA,M3 Money Supply YoYJAN,,,3.2%,3.0
2025-02-27 04:00:00-05:00,EA,Loans to Households YoYJAN,,,1.2%,3.0
2025-02-27 04:00:00-05:00,IT,Consumer ConfidenceFEB,,,98,2.0
2025-02-27 04:00:00-05:00,IT,Business ConfidenceFEB,,,86,2.0
2025-02-27 04:00:00-05:00,EA,Loans to Companies YoYJAN,,,1.6%,3.0
2025-02-27 04:30:00-05:00,ZA,PPI MoMJAN,,,,3.0
2025-02-27 04:30:00-05:00,ZA,PPI YoYJAN,,,,3.0
2025-02-27 05:00:00-05:00,EA,Services SentimentFEB,,,7,3.0
2025-02-27 05:00:00-05:00,EA,Economic SentimentFEB,,,94.8,2.0
2025-02-27 05:00:00-05:00,EA,Consumer Inflation ExpectationsFEB,,,20.9,3.0
2025-02-27 05:00:00-05:00,EA,Consumer Confidence FinalFEB,,,,3.0
2025-02-27 05:00:00-05:00,EA,Industrial SentimentFEB,,,-13.2,3.0
2025-02-27 05:00:00-05:00,IT,Industrial Sales YoYDEC,,,-3.0%,3.0
2025-02-27 05:00:00-05:00,IT,Industrial Sales MoMDEC,,,-0.6%,3.0
2025-02-27 05:00:00-05:00,EA,Selling Price ExpectationsFEB,,,9.1,3.0
2025-02-27 05:10:00-05:00,IT,BTP Auction,,,,3.0
2025-02-27 06:00:00-05:00,FR,Jobseekers TotalJAN,,,2972K,3.0
2025-02-27 06:00:00-05:00,BR,IGP-M Inflation MoMFEB,,,,3.0
2025-02-27 06:00:00-05:00,FR,Unemployment Benefit ClaimsJAN,,,15K,2.0
2025-02-27 06:30:00-05:00,BR,Current AccountJAN,,,$-6.7B,3.0
2025-02-27 06:30:00-05:00,BR,Foreign Direct InvestmentJAN,,,,3.0
2025-02-27 06:30:00-05:00,TR,Foreign Exchange ReservesFEB/21,,,,3.0
2025-02-27 07:00:00-05:00,BR,Unemployment RateJAN,,,,2.0
2025-02-27 07:00:00-05:00,MX,Unemployment RateJAN,,,,2.0
2025-02-27 07:00:00-05:00,MX,Balance of TradeJAN,,,,2.0
2025-02-27 08:30:00-05:00,CA,Average Weekly Earnings YoYDEC,,,4.4%,3.0
2025-02-27 08:30:00-05:00,US,GDP Sales QoQ 2nd EstQ4,,3.2%,3.2%,3.0
2025-02-27 08:30:00-05:00,CA,Current AccountQ4,,,C$-4.5B,2.0
2025-02-27 08:30:00-05:00,SA,M3 Money Supply YoYJAN,,,,3.0
2025-02-27 08:30:00-05:00,US,Jobless Claims 4-week AverageFEB/22,,,,3.0
2025-02-27 08:30:00-05:00,SA,Private Bank Lending YoYJAN,,,,3.0
2025-02-27 08:30:00-05:00,US,Continuing Jobless ClaimsFEB/15,,,,3.0
2025-02-27 08:30:00-05:00,US,Durable Goods Orders ex Defense MoMJAN,,,-0.9%,3.0
2025-02-27 08:30:00-05:00,US,Core PCE Prices QoQ 2nd EstQ4,,2.5%,2.5%,3.0
2025-02-27 08:30:00-05:00,US,GDP Growth Rate QoQ 2nd EstQ4,,2.3%,2.3%,1.0
2025-02-27 08:30:00-05:00,US,GDP Price Index QoQ 2nd EstQ4,,2.2%,2.2%,2.0
2025-02-27 08:30:00-05:00,US,Durable Goods Orders Ex Transp MoMJAN,,,0.1%,2.0
2025-02-27 08:30:00-05:00,US,Durable Goods Orders MoMJAN,,,-0.4%,1.0
2025-02-27 08:30:00-05:00,US,Non Defense Goods Orders Ex AirJAN,,,0.4%,3.0
2025-02-27 08:30:00-05:00,US,PCE Prices QoQ 2nd EstQ4,,2.3%,2.3%,3.0
2025-02-27 08:30:00-05:00,US,Real Consumer Spending QoQ 2nd EstQ4,,4.2%,4.2%,3.0
2025-02-27 08:30:00-05:00,US,Initial Jobless ClaimsFEB/22,,,,2.0
2025-02-27 10:00:00-05:00,US,Pending Home Sales YoYJAN,,,6.0%,2.0
2025-02-27 10:00:00-05:00,US,Pending Home Sales MoMJAN,,,1.9%,2.0
2025-02-27 10:30:00-05:00,SA,Private Bank Lending YoYJAN,,,,3.0
2025-02-27 10:30:00-05:00,US,EIA Natural Gas Stocks ChangeFEB/21,,,,3.0
2025-02-27 10:30:00-05:00,US,NY Fed Treasury Purchases 4 to 6 yrs,,$50 million,,3.0
